date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:40	33086/33086	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:33%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_jquery_dom_getparent	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit2293.html	(from https://www.w3schools.com/js/js_jquery_dom.asp)
15:03:42	62428/62428	---M--	200	added ('OK')	text/javascript	date:Tue,%2004%20Apr%202023%2017:52:30%20GMT	https://www.gstatic.com/charts/loader.js	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.gstatic.com/charts/loader.js	(from https://www.w3schools.com/js/js_graphics.asp)
15:03:42	33453/33453	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:26:15%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryai_canvas_scatter	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit4678.html	(from https://www.w3schools.com/js/js_graphics_canvas.asp)
15:03:43	33381/33381	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:22:33%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryai_canvas_line	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit3128.html	(from https://www.w3schools.com/js/js_graphics_canvas.asp)
15:03:43	33783/33783	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:38:05%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryai_canvas_combined	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitbaf6.html	(from https://www.w3schools.com/js/js_graphics_canvas.asp)
15:03:44	33329/33329	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:46:22%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_bars	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitd757.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:44	33334/33334	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:38%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_bars_horizontal	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryiteb22.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:44	33267/33267	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:39%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_pie	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit883b.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:45	33276/33276	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:40%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_donut	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit4d49.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:45	33342/33342	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:40%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_function	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitc0db.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:45	33326/33326	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:41%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_function_scatter	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit9edb.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:45	33446/33446	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:54:10%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_scatter	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitcfe1.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:46	33446/33446	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:42%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_lines	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit970a.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:46	33566/33566	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:58:54%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_bubbles	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit9e96.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:46	33387/33387	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:54:14%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_function_linear	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit8f24.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:47	33753/33753	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:44%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryplotly_function_linear_multiple	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit187f.html	(from https://www.w3schools.com/js/js_graphics_plotly.asp)
15:03:47	33501/33501	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:03:05%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_bars_colors_more	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit17b4.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:48	33496/33496	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:53:30%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_bars_color	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit9ec9.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:48	33492/33492	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:08:27%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_bars	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryita909.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:48	33611/33611	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:09:32%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_bars_colors	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit7dc9.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:49	33559/33559	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:54:20%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_bars_horizontal	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryite122.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:49	33508/33508	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:22:00%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_pie	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitf1dd.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:49	33513/33513	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:11:32%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_doughnut	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit3e96.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:49	33587/33587	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:09:42%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_scatter	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit85ff.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:50	33517/33517	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:18:55%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_lines	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit09bc.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:50	33511/33511	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:54:25%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_lines_scatter	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitf21c.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:50	33589/33589	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:53:33%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_lines_multi	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitedbb.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:51	33632/33632	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:15:12%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_linear	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitd154.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:51	33631/33631	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:51%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trychartjs_function	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryita9f9.html	(from https://www.w3schools.com/js/js_graphics_chartjs.asp)
15:03:52	33548/33548	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:03:24%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trygoogle_chart_bar	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryita5e6.html	(from https://www.w3schools.com/js/js_graphics_google_chart.asp)
15:03:52	33561/33561	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:54:30%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trygoogle_chart_pie	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit6334.html	(from https://www.w3schools.com/js/js_graphics_google_chart.asp)
15:03:52	33575/33575	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:28:09%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trygoogle_chart_pie3d	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit743b.html	(from https://www.w3schools.com/js/js_graphics_google_chart.asp)
15:03:52	33647/33647	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:54:32%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trygoogle_chart_line	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit211c.html	(from https://www.w3schools.com/js/js_graphics_google_chart.asp)
15:03:53	33650/33650	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:12:38%20GMT	https://www.w3schools.com/js/tryit.asp?filename=trygoogle_chart_scatter	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit646e.html	(from https://www.w3schools.com/js/js_graphics_google_chart.asp)
15:03:53	0/-1	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265b7d334-73411%22	https://d3js.org/d3.v4.js	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/d3js.org/d3.v4.js	(from https://www.w3schools.com/js/js_graphics_d3js.asp)
15:03:54	33108/33108	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:09:05%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryai_d3js_element	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit35aa.html	(from https://www.w3schools.com/js/js_graphics_d3js.asp)
15:03:54	34039/34039	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:35:51%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryai_d3js_scatterplot	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit50d5.html	(from https://www.w3schools.com/js/js_graphics_d3js.asp)
15:03:55	33269/33269	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:00:32%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_syntax_statements	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit3f02.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:55	33024/33024	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:55%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_oper_minequal	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit5bc9.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:55	33025/33025	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2014:00:14%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_oper_multequal	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit45a5.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:56	33025/33025	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:07:17%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_oper_divequal	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitec90.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:56	33025/33025	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:57%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_oper_modequal	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitd512.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:56	33091/33091	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2010:53:25%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_oper_concat1	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitcad3.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:57	33126/33126	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:20:59%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_oper_concat2	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit0185.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:57	33127/33127	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:21:00%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_oper_concat3	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitf1b0.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:57	33246/33246	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:01:51%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_datatypes_typeof	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit3ccf-2.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:57	33160/33160	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:37:43%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_function1	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryita39e.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:58	33152/33152	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:13:04%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_function2	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit2739.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:58	33335/33335	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:58:09%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_functionarg2	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitd200.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:58	33156/33156	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2012:07:40%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_strings	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryitf8d1.html	(from https://www.w3schools.com/js/js_examples.asp)
15:03:59	33054/33054	---M-Z	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2013:04:12%20GMT	https://www.w3schools.com/js/tryit.asp?filename=tryjs_strings_escape	G:/DOCUMENTOS%20DISCO%20LOCAL%20C/INSTITUTO%202023-2024/INSTITUTO%2023-24/INSTITUTO/CLIENTE/2%c2%baTRIMESTRE/CONTENIDO%20EXAMEN/WEBS/DOM,EVENTOSY%20BUBBLING/www.w3schools.com/js/tryit8d32.html	(from https://www.w3schools.com/js/js_examples.asp)
